,product_category_name,order_approved_at,payment_value
1499,construction_tools_construction,2017-06-18,4
1500,construction_tools_construction,2017-06-25,0
1501,construction_tools_construction,2017-07-02,1
1502,construction_tools_construction,2017-07-09,1
1503,construction_tools_construction,2017-07-16,1
1504,construction_tools_construction,2017-07-23,2
1505,construction_tools_construction,2017-07-30,2
1506,construction_tools_construction,2017-08-06,1
1507,construction_tools_construction,2017-08-13,1
1508,construction_tools_construction,2017-08-20,3
1509,construction_tools_construction,2017-08-27,1
1510,construction_tools_construction,2017-09-03,2
1511,construction_tools_construction,2017-09-10,5
1512,construction_tools_construction,2017-09-17,3
1513,construction_tools_construction,2017-09-24,0
1514,construction_tools_construction,2017-10-01,2
1515,construction_tools_construction,2017-10-08,5
1516,construction_tools_construction,2017-10-15,7
1517,construction_tools_construction,2017-10-22,1
1518,construction_tools_construction,2017-10-29,0
1519,construction_tools_construction,2017-11-05,7
1520,construction_tools_construction,2017-11-12,5
1521,construction_tools_construction,2017-11-19,13
1522,construction_tools_construction,2017-11-26,17
1523,construction_tools_construction,2017-12-03,17
1524,construction_tools_construction,2017-12-10,5
1525,construction_tools_construction,2017-12-17,11
1526,construction_tools_construction,2017-12-24,2
1527,construction_tools_construction,2017-12-31,5
1528,construction_tools_construction,2018-01-07,13
1529,construction_tools_construction,2018-01-14,7
1530,construction_tools_construction,2018-01-21,10
1531,construction_tools_construction,2018-01-28,10
1532,construction_tools_construction,2018-02-04,21
1533,construction_tools_construction,2018-02-11,19
1534,construction_tools_construction,2018-02-18,9
1535,construction_tools_construction,2018-02-25,17
1536,construction_tools_construction,2018-03-04,29
1537,construction_tools_construction,2018-03-11,7
1538,construction_tools_construction,2018-03-18,14
1539,construction_tools_construction,2018-03-25,23
1540,construction_tools_construction,2018-04-01,11
1541,construction_tools_construction,2018-04-08,26
1542,construction_tools_construction,2018-04-15,18
1543,construction_tools_construction,2018-04-22,21
1544,construction_tools_construction,2018-04-29,28
1545,construction_tools_construction,2018-05-06,16
1546,construction_tools_construction,2018-05-13,50
1547,construction_tools_construction,2018-05-20,29
1548,construction_tools_construction,2018-05-27,22
1549,construction_tools_construction,2018-06-03,16
1550,construction_tools_construction,2018-06-10,23
1551,construction_tools_construction,2018-06-17,28
1552,construction_tools_construction,2018-06-24,33
1553,construction_tools_construction,2018-07-01,28
1554,construction_tools_construction,2018-07-08,23
1555,construction_tools_construction,2018-07-15,14
1556,construction_tools_construction,2018-07-22,27
1557,construction_tools_construction,2018-07-29,41
1558,construction_tools_construction,2018-08-05,40
1559,construction_tools_construction,2018-08-12,37
1560,construction_tools_construction,2018-08-19,57
1561,construction_tools_construction,2018-08-26,47
1562,construction_tools_construction,2018-09-02,1
1563,construction_tools_lights,2017-07-30,1
1564,construction_tools_lights,2017-08-06,1
1565,construction_tools_lights,2017-08-13,0
1566,construction_tools_lights,2017-08-20,0
1567,construction_tools_lights,2017-08-27,0
1568,construction_tools_lights,2017-09-03,1
1569,construction_tools_lights,2017-09-10,0
1570,construction_tools_lights,2017-09-17,1
1571,construction_tools_lights,2017-09-24,0
1572,construction_tools_lights,2017-10-01,0
1573,construction_tools_lights,2017-10-08,0
1574,construction_tools_lights,2017-10-15,1
1575,construction_tools_lights,2017-10-22,0
1576,construction_tools_lights,2017-10-29,0
1577,construction_tools_lights,2017-11-05,1
1578,construction_tools_lights,2017-11-12,2
1579,construction_tools_lights,2017-11-19,2
1580,construction_tools_lights,2017-11-26,4
1581,construction_tools_lights,2017-12-03,2
1582,construction_tools_lights,2017-12-10,1
1583,construction_tools_lights,2017-12-17,0
1584,construction_tools_lights,2017-12-24,0
1585,construction_tools_lights,2017-12-31,1
1586,construction_tools_lights,2018-01-07,0
1587,construction_tools_lights,2018-01-14,2
1588,construction_tools_lights,2018-01-21,3
1589,construction_tools_lights,2018-01-28,1
1590,construction_tools_lights,2018-02-04,2
1591,construction_tools_lights,2018-02-11,1
1592,construction_tools_lights,2018-02-18,4
1593,construction_tools_lights,2018-02-25,7
1594,construction_tools_lights,2018-03-04,5
1595,construction_tools_lights,2018-03-11,3
1596,construction_tools_lights,2018-03-18,3
1597,construction_tools_lights,2018-03-25,3
1598,construction_tools_lights,2018-04-01,3
1599,construction_tools_lights,2018-04-08,3
1600,construction_tools_lights,2018-04-15,14
1601,construction_tools_lights,2018-04-22,9
1602,construction_tools_lights,2018-04-29,18
1603,construction_tools_lights,2018-05-06,7
1604,construction_tools_lights,2018-05-13,12
1605,construction_tools_lights,2018-05-20,21
1606,construction_tools_lights,2018-05-27,5
1607,construction_tools_lights,2018-06-03,7
1608,construction_tools_lights,2018-06-10,11
1609,construction_tools_lights,2018-06-17,6
1610,construction_tools_lights,2018-06-24,14
1611,construction_tools_lights,2018-07-01,9
1612,construction_tools_lights,2018-07-08,7
1613,construction_tools_lights,2018-07-15,5
1614,construction_tools_lights,2018-07-22,25
1615,construction_tools_lights,2018-07-29,13
1616,construction_tools_lights,2018-08-05,16
1617,construction_tools_lights,2018-08-12,31
1618,construction_tools_lights,2018-08-19,8
1619,construction_tools_lights,2018-08-26,16
1620,construction_tools_lights,2018-09-02,1
1621,construction_tools_safety,2017-03-12,1
1622,construction_tools_safety,2017-03-19,1
1623,construction_tools_safety,2017-03-26,0
1624,construction_tools_safety,2017-04-02,0
1625,construction_tools_safety,2017-04-09,0
1626,construction_tools_safety,2017-04-16,0
1627,construction_tools_safety,2017-04-23,0
1628,construction_tools_safety,2017-04-30,0
1629,construction_tools_safety,2017-05-07,0
1630,construction_tools_safety,2017-05-14,0
1631,construction_tools_safety,2017-05-21,0
1632,construction_tools_safety,2017-05-28,0
1633,construction_tools_safety,2017-06-04,0
1634,construction_tools_safety,2017-06-11,0
1635,construction_tools_safety,2017-06-18,0
1636,construction_tools_safety,2017-06-25,0
1637,construction_tools_safety,2017-07-02,0
1638,construction_tools_safety,2017-07-09,0
1639,construction_tools_safety,2017-07-16,0
1640,construction_tools_safety,2017-07-23,0
1641,construction_tools_safety,2017-07-30,0
1642,construction_tools_safety,2017-08-06,0
1643,construction_tools_safety,2017-08-13,0
1644,construction_tools_safety,2017-08-20,0
1645,construction_tools_safety,2017-08-27,1
1646,construction_tools_safety,2017-09-03,0
1647,construction_tools_safety,2017-09-10,0
1648,construction_tools_safety,2017-09-17,3
1649,construction_tools_safety,2017-09-24,1
1650,construction_tools_safety,2017-10-01,2
1651,construction_tools_safety,2017-10-08,6
1652,construction_tools_safety,2017-10-15,1
1653,construction_tools_safety,2017-10-22,3
1654,construction_tools_safety,2017-10-29,1
1655,construction_tools_safety,2017-11-05,2
1656,construction_tools_safety,2017-11-12,4
1657,construction_tools_safety,2017-11-19,3
1658,construction_tools_safety,2017-11-26,5
1659,construction_tools_safety,2017-12-03,3
1660,construction_tools_safety,2017-12-10,2
1661,construction_tools_safety,2017-12-17,1
1662,construction_tools_safety,2017-12-24,3
1663,construction_tools_safety,2017-12-31,0
1664,construction_tools_safety,2018-01-07,0
1665,construction_tools_safety,2018-01-14,6
1666,construction_tools_safety,2018-01-21,1
1667,construction_tools_safety,2018-01-28,3
1668,construction_tools_safety,2018-02-04,3
1669,construction_tools_safety,2018-02-11,2
1670,construction_tools_safety,2018-02-18,1
1671,construction_tools_safety,2018-02-25,2
1672,construction_tools_safety,2018-03-04,5
1673,construction_tools_safety,2018-03-11,3
1674,construction_tools_safety,2018-03-18,2
1675,construction_tools_safety,2018-03-25,6
1676,construction_tools_safety,2018-04-01,8
1677,construction_tools_safety,2018-04-08,8
1678,construction_tools_safety,2018-04-15,2
1679,construction_tools_safety,2018-04-22,4
1680,construction_tools_safety,2018-04-29,9
1681,construction_tools_safety,2018-05-06,6
1682,construction_tools_safety,2018-05-13,12
1683,construction_tools_safety,2018-05-20,8
1684,construction_tools_safety,2018-05-27,6
1685,construction_tools_safety,2018-06-03,1
1686,construction_tools_safety,2018-06-10,5
1687,construction_tools_safety,2018-06-17,5
1688,construction_tools_safety,2018-06-24,3
1689,construction_tools_safety,2018-07-01,3
1690,construction_tools_safety,2018-07-08,2
1691,construction_tools_safety,2018-07-15,1
1692,construction_tools_safety,2018-07-22,6
1693,construction_tools_safety,2018-07-29,3
1694,construction_tools_safety,2018-08-05,9
1695,construction_tools_safety,2018-08-12,6
1696,construction_tools_safety,2018-08-19,5
1697,construction_tools_safety,2018-08-26,9
1698,cool_stuff,2016-10-09,8
1699,cool_stuff,2016-10-16,0
1700,cool_stuff,2016-10-23,0
1701,cool_stuff,2016-10-30,0
1702,cool_stuff,2016-11-06,0
1703,cool_stuff,2016-11-13,0
1704,cool_stuff,2016-11-20,0
1705,cool_stuff,2016-11-27,0
1706,cool_stuff,2016-12-04,0
1707,cool_stuff,2016-12-11,0
1708,cool_stuff,2016-12-18,0
1709,cool_stuff,2016-12-25,0
1710,cool_stuff,2017-01-01,0
1711,cool_stuff,2017-01-08,2
1712,cool_stuff,2017-01-15,3
1713,cool_stuff,2017-01-22,6
1714,cool_stuff,2017-01-29,19
1715,cool_stuff,2017-02-05,28
1716,cool_stuff,2017-02-12,21
1717,cool_stuff,2017-02-19,15
1718,cool_stuff,2017-02-26,11
1719,cool_stuff,2017-03-05,34
1720,cool_stuff,2017-03-12,29
1721,cool_stuff,2017-03-19,29
1722,cool_stuff,2017-03-26,31
1723,cool_stuff,2017-04-02,24
1724,cool_stuff,2017-04-09,36
1725,cool_stuff,2017-04-16,32
1726,cool_stuff,2017-04-23,21
1727,cool_stuff,2017-04-30,36
1728,cool_stuff,2017-05-07,47
1729,cool_stuff,2017-05-14,54
1730,cool_stuff,2017-05-21,76
1731,cool_stuff,2017-05-28,56
1732,cool_stuff,2017-06-04,63
1733,cool_stuff,2017-06-11,44
1734,cool_stuff,2017-06-18,56
1735,cool_stuff,2017-06-25,35
1736,cool_stuff,2017-07-02,72
1737,cool_stuff,2017-07-09,62
1738,cool_stuff,2017-07-16,63
1739,cool_stuff,2017-07-23,53
1740,cool_stuff,2017-07-30,36
1741,cool_stuff,2017-08-06,66
1742,cool_stuff,2017-08-13,77
1743,cool_stuff,2017-08-20,60
1744,cool_stuff,2017-08-27,48
1745,cool_stuff,2017-09-03,49
1746,cool_stuff,2017-09-10,49
1747,cool_stuff,2017-09-17,49
1748,cool_stuff,2017-09-24,46
1749,cool_stuff,2017-10-01,61
1750,cool_stuff,2017-10-08,51
1751,cool_stuff,2017-10-15,64
1752,cool_stuff,2017-10-22,64
1753,cool_stuff,2017-10-29,62
1754,cool_stuff,2017-11-05,59
1755,cool_stuff,2017-11-12,66
1756,cool_stuff,2017-11-19,65
1757,cool_stuff,2017-11-26,92
1758,cool_stuff,2017-12-03,71
1759,cool_stuff,2017-12-10,102
1760,cool_stuff,2017-12-17,73
1761,cool_stuff,2017-12-24,39
1762,cool_stuff,2017-12-31,38
1763,cool_stuff,2018-01-07,66
1764,cool_stuff,2018-01-14,76
1765,cool_stuff,2018-01-21,83
1766,cool_stuff,2018-01-28,65
1767,cool_stuff,2018-02-04,45
1768,cool_stuff,2018-02-11,35
1769,cool_stuff,2018-02-18,50
1770,cool_stuff,2018-02-25,64
1771,cool_stuff,2018-03-04,50
1772,cool_stuff,2018-03-11,64
1773,cool_stuff,2018-03-18,47
1774,cool_stuff,2018-03-25,90
1775,cool_stuff,2018-04-01,51
1776,cool_stuff,2018-04-08,50
1777,cool_stuff,2018-04-15,57
1778,cool_stuff,2018-04-22,29
1779,cool_stuff,2018-04-29,65
1780,cool_stuff,2018-05-06,61
1781,cool_stuff,2018-05-13,51
1782,cool_stuff,2018-05-20,53
1783,cool_stuff,2018-05-27,16
1784,cool_stuff,2018-06-03,17
1785,cool_stuff,2018-06-10,20
1786,cool_stuff,2018-06-17,21
1787,cool_stuff,2018-06-24,23
1788,cool_stuff,2018-07-01,34
1789,cool_stuff,2018-07-08,22
1790,cool_stuff,2018-07-15,29
1791,cool_stuff,2018-07-22,28
1792,cool_stuff,2018-07-29,29
1793,cool_stuff,2018-08-05,41
1794,cool_stuff,2018-08-12,44
1795,cool_stuff,2018-08-19,29
1796,cool_stuff,2018-08-26,23
1797,cool_stuff,2018-09-02,3
1798,costruction_tools_garden,2017-02-12,2
1799,costruction_tools_garden,2017-02-19,0
1800,costruction_tools_garden,2017-02-26,0
1801,costruction_tools_garden,2017-03-05,0
1802,costruction_tools_garden,2017-03-12,0
1803,costruction_tools_garden,2017-03-19,0
1804,costruction_tools_garden,2017-03-26,0
1805,costruction_tools_garden,2017-04-02,0
1806,costruction_tools_garden,2017-04-09,1
1807,costruction_tools_garden,2017-04-16,0
1808,costruction_tools_garden,2017-04-23,3
1809,costruction_tools_garden,2017-04-30,3
1810,costruction_tools_garden,2017-05-07,1
1811,costruction_tools_garden,2017-05-14,5
1812,costruction_tools_garden,2017-05-21,0
1813,costruction_tools_garden,2017-05-28,3
1814,costruction_tools_garden,2017-06-04,0
1815,costruction_tools_garden,2017-06-11,0
1816,costruction_tools_garden,2017-06-18,0
1817,costruction_tools_garden,2017-06-25,0
1818,costruction_tools_garden,2017-07-02,7
1819,costruction_tools_garden,2017-07-09,1
1820,costruction_tools_garden,2017-07-16,2
1821,costruction_tools_garden,2017-07-23,3
1822,costruction_tools_garden,2017-07-30,1
1823,costruction_tools_garden,2017-08-06,1
1824,costruction_tools_garden,2017-08-13,1
1825,costruction_tools_garden,2017-08-20,0
1826,costruction_tools_garden,2017-08-27,7
1827,costruction_tools_garden,2017-09-03,2
1828,costruction_tools_garden,2017-09-10,0
1829,costruction_tools_garden,2017-09-17,0
1830,costruction_tools_garden,2017-09-24,2
1831,costruction_tools_garden,2017-10-01,3
1832,costruction_tools_garden,2017-10-08,2
1833,costruction_tools_garden,2017-10-15,1
1834,costruction_tools_garden,2017-10-22,3
1835,costruction_tools_garden,2017-10-29,3
1836,costruction_tools_garden,2017-11-05,1
1837,costruction_tools_garden,2017-11-12,2
1838,costruction_tools_garden,2017-11-19,9
1839,costruction_tools_garden,2017-11-26,3
1840,costruction_tools_garden,2017-12-03,3
1841,costruction_tools_garden,2017-12-10,3
1842,costruction_tools_garden,2017-12-17,0
1843,costruction_tools_garden,2017-12-24,3
1844,costruction_tools_garden,2017-12-31,0
1845,costruction_tools_garden,2018-01-07,5
1846,costruction_tools_garden,2018-01-14,8
1847,costruction_tools_garden,2018-01-21,6
1848,costruction_tools_garden,2018-01-28,6
1849,costruction_tools_garden,2018-02-04,6
1850,costruction_tools_garden,2018-02-11,7
1851,costruction_tools_garden,2018-02-18,6
1852,costruction_tools_garden,2018-02-25,2
1853,costruction_tools_garden,2018-03-04,4
1854,costruction_tools_garden,2018-03-11,11
1855,costruction_tools_garden,2018-03-18,3
1856,costruction_tools_garden,2018-03-25,4
1857,costruction_tools_garden,2018-04-01,2
1858,costruction_tools_garden,2018-04-08,3
1859,costruction_tools_garden,2018-04-15,3
1860,costruction_tools_garden,2018-04-22,3
1861,costruction_tools_garden,2018-04-29,8
1862,costruction_tools_garden,2018-05-06,2
1863,costruction_tools_garden,2018-05-13,10
1864,costruction_tools_garden,2018-05-20,1
1865,costruction_tools_garden,2018-05-27,3
1866,costruction_tools_garden,2018-06-03,4
1867,costruction_tools_garden,2018-06-10,1
1868,costruction_tools_garden,2018-06-17,2
1869,costruction_tools_garden,2018-06-24,2
1870,costruction_tools_garden,2018-07-01,3
1871,costruction_tools_garden,2018-07-08,4
1872,costruction_tools_garden,2018-07-15,10
1873,costruction_tools_garden,2018-07-22,3
1874,costruction_tools_garden,2018-07-29,7
1875,costruction_tools_garden,2018-08-05,8
1876,costruction_tools_garden,2018-08-12,9
1877,costruction_tools_garden,2018-08-19,5
1878,costruction_tools_garden,2018-08-26,1
1879,costruction_tools_garden,2018-09-02,2
1880,costruction_tools_tools,2017-04-16,1
1881,costruction_tools_tools,2017-04-23,0
1882,costruction_tools_tools,2017-04-30,0
1883,costruction_tools_tools,2017-05-07,2
1884,costruction_tools_tools,2017-05-14,0
1885,costruction_tools_tools,2017-05-21,0
1886,costruction_tools_tools,2017-05-28,0
1887,costruction_tools_tools,2017-06-04,0
1888,costruction_tools_tools,2017-06-11,0
1889,costruction_tools_tools,2017-06-18,0
1890,costruction_tools_tools,2017-06-25,0
1891,costruction_tools_tools,2017-07-02,0
1892,costruction_tools_tools,2017-07-09,0
1893,costruction_tools_tools,2017-07-16,0
1894,costruction_tools_tools,2017-07-23,0
1895,costruction_tools_tools,2017-07-30,0
1896,costruction_tools_tools,2017-08-06,0
1897,costruction_tools_tools,2017-08-13,0
1898,costruction_tools_tools,2017-08-20,0
1899,costruction_tools_tools,2017-08-27,0
1900,costruction_tools_tools,2017-09-03,0
1901,costruction_tools_tools,2017-09-10,2
1902,costruction_tools_tools,2017-09-17,0
1903,costruction_tools_tools,2017-09-24,1
1904,costruction_tools_tools,2017-10-01,0
1905,costruction_tools_tools,2017-10-08,1
1906,costruction_tools_tools,2017-10-15,3
1907,costruction_tools_tools,2017-10-22,1
1908,costruction_tools_tools,2017-10-29,0
1909,costruction_tools_tools,2017-11-05,3
1910,costruction_tools_tools,2017-11-12,0
1911,costruction_tools_tools,2017-11-19,0
1912,costruction_tools_tools,2017-11-26,0
1913,costruction_tools_tools,2017-12-03,4
1914,costruction_tools_tools,2017-12-10,0
1915,costruction_tools_tools,2017-12-17,3
1916,costruction_tools_tools,2017-12-24,0
1917,costruction_tools_tools,2017-12-31,2
1918,costruction_tools_tools,2018-01-07,0
1919,costruction_tools_tools,2018-01-14,2
1920,costruction_tools_tools,2018-01-21,1
1921,costruction_tools_tools,2018-01-28,3
1922,costruction_tools_tools,2018-02-04,5
1923,costruction_tools_tools,2018-02-11,0
1924,costruction_tools_tools,2018-02-18,0
1925,costruction_tools_tools,2018-02-25,8
1926,costruction_tools_tools,2018-03-04,1
1927,costruction_tools_tools,2018-03-11,0
1928,costruction_tools_tools,2018-03-18,1
1929,costruction_tools_tools,2018-03-25,5
1930,costruction_tools_tools,2018-04-01,2
1931,costruction_tools_tools,2018-04-08,5
1932,costruction_tools_tools,2018-04-15,8
1933,costruction_tools_tools,2018-04-22,2
1934,costruction_tools_tools,2018-04-29,4
1935,costruction_tools_tools,2018-05-06,1
1936,costruction_tools_tools,2018-05-13,2
1937,costruction_tools_tools,2018-05-20,0
1938,costruction_tools_tools,2018-05-27,1
1939,costruction_tools_tools,2018-06-03,2
1940,costruction_tools_tools,2018-06-10,3
1941,costruction_tools_tools,2018-06-17,0
1942,costruction_tools_tools,2018-06-24,0
1943,costruction_tools_tools,2018-07-01,0
1944,costruction_tools_tools,2018-07-08,2
1945,costruction_tools_tools,2018-07-15,2
1946,costruction_tools_tools,2018-07-22,4
1947,costruction_tools_tools,2018-07-29,3
1948,costruction_tools_tools,2018-08-05,5
1949,costruction_tools_tools,2018-08-12,1
1950,costruction_tools_tools,2018-08-19,4
1951,costruction_tools_tools,2018-08-26,5
1952,diapers_and_hygiene,2016-10-09,1
1953,diapers_and_hygiene,2016-10-16,0
1954,diapers_and_hygiene,2016-10-23,0
1955,diapers_and_hygiene,2016-10-30,0
1956,diapers_and_hygiene,2016-11-06,0
1957,diapers_and_hygiene,2016-11-13,0
1958,diapers_and_hygiene,2016-11-20,0
1959,diapers_and_hygiene,2016-11-27,0
1960,diapers_and_hygiene,2016-12-04,0
1961,diapers_and_hygiene,2016-12-11,0
1962,diapers_and_hygiene,2016-12-18,0
1963,diapers_and_hygiene,2016-12-25,0
1964,diapers_and_hygiene,2017-01-01,0
1965,diapers_and_hygiene,2017-01-08,0
1966,diapers_and_hygiene,2017-01-15,0
1967,diapers_and_hygiene,2017-01-22,0
1968,diapers_and_hygiene,2017-01-29,0
1969,diapers_and_hygiene,2017-02-05,0
1970,diapers_and_hygiene,2017-02-12,0
1971,diapers_and_hygiene,2017-02-19,0
1972,diapers_and_hygiene,2017-02-26,0
1973,diapers_and_hygiene,2017-03-05,0
1974,diapers_and_hygiene,2017-03-12,0
1975,diapers_and_hygiene,2017-03-19,0
1976,diapers_and_hygiene,2017-03-26,0
1977,diapers_and_hygiene,2017-04-02,0
1978,diapers_and_hygiene,2017-04-09,0
1979,diapers_and_hygiene,2017-04-16,0
1980,diapers_and_hygiene,2017-04-23,0
1981,diapers_and_hygiene,2017-04-30,0
1982,diapers_and_hygiene,2017-05-07,0
1983,diapers_and_hygiene,2017-05-14,0
1984,diapers_and_hygiene,2017-05-21,0
1985,diapers_and_hygiene,2017-05-28,0
1986,diapers_and_hygiene,2017-06-04,0
1987,diapers_and_hygiene,2017-06-11,0
1988,diapers_and_hygiene,2017-06-18,0
1989,diapers_and_hygiene,2017-06-25,0
1990,diapers_and_hygiene,2017-07-02,0
1991,diapers_and_hygiene,2017-07-09,0
1992,diapers_and_hygiene,2017-07-16,0
1993,diapers_and_hygiene,2017-07-23,0
1994,diapers_and_hygiene,2017-07-30,0
1995,diapers_and_hygiene,2017-08-06,0
1996,diapers_and_hygiene,2017-08-13,0
1997,diapers_and_hygiene,2017-08-20,0
1998,diapers_and_hygiene,2017-08-27,0
1999,diapers_and_hygiene,2017-09-03,0
2000,diapers_and_hygiene,2017-09-10,0
2001,diapers_and_hygiene,2017-09-17,0
2002,diapers_and_hygiene,2017-09-24,0
2003,diapers_and_hygiene,2017-10-01,0
2004,diapers_and_hygiene,2017-10-08,0
2005,diapers_and_hygiene,2017-10-15,0
2006,diapers_and_hygiene,2017-10-22,0
2007,diapers_and_hygiene,2017-10-29,0
2008,diapers_and_hygiene,2017-11-05,0
2009,diapers_and_hygiene,2017-11-12,0
2010,diapers_and_hygiene,2017-11-19,0
2011,diapers_and_hygiene,2017-11-26,0
2012,diapers_and_hygiene,2017-12-03,0
2013,diapers_and_hygiene,2017-12-10,2
2014,diapers_and_hygiene,2017-12-17,0
2015,diapers_and_hygiene,2017-12-24,0
2016,diapers_and_hygiene,2017-12-31,0
2017,diapers_and_hygiene,2018-01-07,0
2018,diapers_and_hygiene,2018-01-14,0
2019,diapers_and_hygiene,2018-01-21,0
2020,diapers_and_hygiene,2018-01-28,5
2021,diapers_and_hygiene,2018-02-04,0
2022,diapers_and_hygiene,2018-02-11,0
2023,diapers_and_hygiene,2018-02-18,0
2024,diapers_and_hygiene,2018-02-25,4
2025,diapers_and_hygiene,2018-03-04,0
2026,diapers_and_hygiene,2018-03-11,0
2027,diapers_and_hygiene,2018-03-18,0
2028,diapers_and_hygiene,2018-03-25,1
2029,diapers_and_hygiene,2018-04-01,5
2030,diapers_and_hygiene,2018-04-08,1
2031,diapers_and_hygiene,2018-04-15,1
2032,diapers_and_hygiene,2018-04-22,1
2033,diapers_and_hygiene,2018-04-29,0
2034,diapers_and_hygiene,2018-05-06,1
2035,diapers_and_hygiene,2018-05-13,1
2036,diapers_and_hygiene,2018-05-20,1
2037,diapers_and_hygiene,2018-05-27,1
2038,diapers_and_hygiene,2018-06-03,1
2039,diapers_and_hygiene,2018-06-10,2
2040,diapers_and_hygiene,2018-06-17,1
2041,diapers_and_hygiene,2018-06-24,2
2042,diapers_and_hygiene,2018-07-01,1
2043,diapers_and_hygiene,2018-07-08,0
2044,diapers_and_hygiene,2018-07-15,1
2045,diapers_and_hygiene,2018-07-22,1
2046,diapers_and_hygiene,2018-07-29,1
2047,diapers_and_hygiene,2018-08-05,1
2048,diapers_and_hygiene,2018-08-12,1
2049,diapers_and_hygiene,2018-08-19,1
2050,diapers_and_hygiene,2018-08-26,1
2051,drinks,2017-03-05,1
2052,drinks,2017-03-12,0
2053,drinks,2017-03-19,2
2054,drinks,2017-03-26,2
2055,drinks,2017-04-02,0
2056,drinks,2017-04-09,6
2057,drinks,2017-04-16,0
2058,drinks,2017-04-23,2
2059,drinks,2017-04-30,0
2060,drinks,2017-05-07,0
2061,drinks,2017-05-14,0
2062,drinks,2017-05-21,0
2063,drinks,2017-05-28,1
2064,drinks,2017-06-04,0
2065,drinks,2017-06-11,0
2066,drinks,2017-06-18,1
2067,drinks,2017-06-25,0
2068,drinks,2017-07-02,0
2069,drinks,2017-07-09,1
2070,drinks,2017-07-16,0
2071,drinks,2017-07-23,0
2072,drinks,2017-07-30,2
2073,drinks,2017-08-06,0
2074,drinks,2017-08-13,1
2075,drinks,2017-08-20,1
2076,drinks,2017-08-27,0
2077,drinks,2017-09-03,0
2078,drinks,2017-09-10,3
2079,drinks,2017-09-17,4
2080,drinks,2017-09-24,0
2081,drinks,2017-10-01,0
2082,drinks,2017-10-08,2
2083,drinks,2017-10-15,2
2084,drinks,2017-10-22,5
2085,drinks,2017-10-29,2
2086,drinks,2017-11-05,2
2087,drinks,2017-11-12,1
2088,drinks,2017-11-19,12
2089,drinks,2017-11-26,4
2090,drinks,2017-12-03,5
2091,drinks,2017-12-10,6
2092,drinks,2017-12-17,7
2093,drinks,2017-12-24,11
2094,drinks,2017-12-31,7
2095,drinks,2018-01-07,19
2096,drinks,2018-01-14,17
2097,drinks,2018-01-21,3
2098,drinks,2018-01-28,10
2099,drinks,2018-02-04,11
2100,drinks,2018-02-11,5
2101,drinks,2018-02-18,12
2102,drinks,2018-02-25,9
2103,drinks,2018-03-04,5
2104,drinks,2018-03-11,6
2105,drinks,2018-03-18,3
2106,drinks,2018-03-25,4
2107,drinks,2018-04-01,7
2108,drinks,2018-04-08,3
2109,drinks,2018-04-15,20
2110,drinks,2018-04-22,21
2111,drinks,2018-04-29,9
2112,drinks,2018-05-06,9
2113,drinks,2018-05-13,21
2114,drinks,2018-05-20,8
2115,drinks,2018-05-27,10
2116,drinks,2018-06-03,0
2117,drinks,2018-06-10,8
2118,drinks,2018-06-17,14
2119,drinks,2018-06-24,10
2120,drinks,2018-07-01,2
2121,drinks,2018-07-08,2
2122,drinks,2018-07-15,3
2123,drinks,2018-07-22,6
2124,drinks,2018-07-29,4
2125,drinks,2018-08-05,12
2126,drinks,2018-08-12,8
2127,drinks,2018-08-19,9
2128,drinks,2018-08-26,1
2129,drinks,2018-09-02,2
2130,dvds_blu_ray,2017-02-05,2
2131,dvds_blu_ray,2017-02-12,1
2132,dvds_blu_ray,2017-02-19,0
2133,dvds_blu_ray,2017-02-26,0
2134,dvds_blu_ray,2017-03-05,0
2135,dvds_blu_ray,2017-03-12,3
2136,dvds_blu_ray,2017-03-19,0
2137,dvds_blu_ray,2017-03-26,1
2138,dvds_blu_ray,2017-04-02,1
2139,dvds_blu_ray,2017-04-09,1
2140,dvds_blu_ray,2017-04-16,0
2141,dvds_blu_ray,2017-04-23,1
2142,dvds_blu_ray,2017-04-30,0
2143,dvds_blu_ray,2017-05-07,0
2144,dvds_blu_ray,2017-05-14,1
2145,dvds_blu_ray,2017-05-21,2
2146,dvds_blu_ray,2017-05-28,0
2147,dvds_blu_ray,2017-06-04,2
2148,dvds_blu_ray,2017-06-11,1
2149,dvds_blu_ray,2017-06-18,1
2150,dvds_blu_ray,2017-06-25,0
2151,dvds_blu_ray,2017-07-02,1
2152,dvds_blu_ray,2017-07-09,1
2153,dvds_blu_ray,2017-07-16,2
2154,dvds_blu_ray,2017-07-23,0
2155,dvds_blu_ray,2017-07-30,0
2156,dvds_blu_ray,2017-08-06,1
2157,dvds_blu_ray,2017-08-13,4
2158,dvds_blu_ray,2017-08-20,1
2159,dvds_blu_ray,2017-08-27,1
2160,dvds_blu_ray,2017-09-03,2
2161,dvds_blu_ray,2017-09-10,0
2162,dvds_blu_ray,2017-09-17,0
2163,dvds_blu_ray,2017-09-24,1
2164,dvds_blu_ray,2017-10-01,0
2165,dvds_blu_ray,2017-10-08,1
2166,dvds_blu_ray,2017-10-15,3
2167,dvds_blu_ray,2017-10-22,0
2168,dvds_blu_ray,2017-10-29,2
2169,dvds_blu_ray,2017-11-05,1
2170,dvds_blu_ray,2017-11-12,0
2171,dvds_blu_ray,2017-11-19,0
2172,dvds_blu_ray,2017-11-26,0
2173,dvds_blu_ray,2017-12-03,2
